@RELATION features_train_p1

@ATTRIBUTE f0 {True, False}
@ATTRIBUTE f1 {True, False}
@ATTRIBUTE f2 {True, False}
@ATTRIBUTE f3 {True, False}
@ATTRIBUTE f4 {True, False}
@ATTRIBUTE f5 {True, False}
@ATTRIBUTE f6 {True, False}
@ATTRIBUTE f7 {True, False}
@ATTRIBUTE f8 {True, False}
@ATTRIBUTE f9 {True, False}
@ATTRIBUTE f10 {True, False}
@ATTRIBUTE f11 {True, False}
@ATTRIBUTE f12 {True, False}
@ATTRIBUTE f13 {True, False}
@ATTRIBUTE f14 {True, False}
@ATTRIBUTE f15 {True, False}
@ATTRIBUTE f16 {True, False}
@ATTRIBUTE f17 {True, False}
@ATTRIBUTE f18 {True, False}
@ATTRIBUTE f19 {True, False}
@ATTRIBUTE f20 {True, False}
@ATTRIBUTE f21 {True, False}
@ATTRIBUTE f22 {True, False}
@ATTRIBUTE f23 {True, False}
@ATTRIBUTE f24 {True, False}
@ATTRIBUTE f25 {True, False}
@ATTRIBUTE f26 {True, False}
@ATTRIBUTE f27 {True, False}
@ATTRIBUTE f28 {True, False}
@ATTRIBUTE f29 {True, False}
@ATTRIBUTE f30 {True, False}
@ATTRIBUTE f31 {True, False}
@ATTRIBUTE f32 {True, False}
@ATTRIBUTE f33 {True, False}
@ATTRIBUTE f34 {True, False}
@ATTRIBUTE f35 {True, False}
@ATTRIBUTE f36 {True, False}
@ATTRIBUTE f37 {True, False}
@ATTRIBUTE f38 {True, False}
@ATTRIBUTE f39 {True, False}
@ATTRIBUTE f40 {True, False}
@ATTRIBUTE f41 {True, False}
@ATTRIBUTE f42 {True, False}
@ATTRIBUTE f43 {True, False}
@ATTRIBUTE f44 {True, False}
@ATTRIBUTE f45 {True, False}
@ATTRIBUTE f46 {True, False}
@ATTRIBUTE f47 {True, False}
@ATTRIBUTE f48 {True, False}
@ATTRIBUTE f49 {True, False}
@ATTRIBUTE f50 {True, False}
@ATTRIBUTE f51 {True, False}
@ATTRIBUTE f52 {True, False}
@ATTRIBUTE f53 {True, False}
@ATTRIBUTE f54 {True, False}
@ATTRIBUTE f55 {True, False}
@ATTRIBUTE f56 {True, False}
@ATTRIBUTE f57 {True, False}
@ATTRIBUTE f58 {True, False}
@ATTRIBUTE f59 {True, False}
@ATTRIBUTE f60 {True, False}
@ATTRIBUTE f61 {True, False}
@ATTRIBUTE f62 {True, False}
@ATTRIBUTE f63 {True, False}
@ATTRIBUTE f64 {True, False}
@ATTRIBUTE f65 {True, False}
@ATTRIBUTE f66 {True, False}
@ATTRIBUTE f67 {True, False}
@ATTRIBUTE f68 {True, False}
@ATTRIBUTE f69 {True, False}
@ATTRIBUTE f70 {True, False}
@ATTRIBUTE f71 {True, False}
@ATTRIBUTE f72 {True, False}
@ATTRIBUTE f73 {True, False}
@ATTRIBUTE f74 {True, False}
@ATTRIBUTE f75 {True, False}
@ATTRIBUTE f76 {True, False}
@ATTRIBUTE f77 {True, False}
@ATTRIBUTE f78 {True, False}
@ATTRIBUTE f79 {True, False}
@ATTRIBUTE f80 {True, False}
@ATTRIBUTE f81 {True, False}
@ATTRIBUTE f82 {True, False}
@ATTRIBUTE f83 {True, False}
@ATTRIBUTE f84 {True, False}
@ATTRIBUTE f85 {True, False}
@ATTRIBUTE f86 {True, False}
@ATTRIBUTE f87 {True, False}
@ATTRIBUTE f88 {True, False}
@ATTRIBUTE f89 {True, False}
@ATTRIBUTE f90 {True, False}
@ATTRIBUTE f91 {True, False}
@ATTRIBUTE f92 {True, False}
@ATTRIBUTE f93 {True, False}
@ATTRIBUTE f94 {True, False}
@ATTRIBUTE f95 {True, False}
@ATTRIBUTE f96 {True, False}
@ATTRIBUTE f97 {True, False}
@ATTRIBUTE f98 {True, False}
@ATTRIBUTE f99 {True, False}
@ATTRIBUTE f100 {True, False}
@ATTRIBUTE f101 {True, False}
@ATTRIBUTE f102 {True, False}
@ATTRIBUTE f103 {True, False}
@ATTRIBUTE f104 {True, False}
@ATTRIBUTE f105 {True, False}
@ATTRIBUTE f106 {True, False}
@ATTRIBUTE f107 {True, False}
@ATTRIBUTE f108 {True, False}
@ATTRIBUTE f109 {True, False}
@ATTRIBUTE f110 {True, False}
@ATTRIBUTE f111 {True, False}
@ATTRIBUTE f112 {True, False}
@ATTRIBUTE f113 {True, False}
@ATTRIBUTE f114 {True, False}
@ATTRIBUTE f115 {True, False}
@ATTRIBUTE f116 {True, False}
@ATTRIBUTE f117 {True, False}
@ATTRIBUTE f118 {True, False}
@ATTRIBUTE f119 {True, False}
@ATTRIBUTE f120 {True, False}
@ATTRIBUTE f121 {True, False}
@ATTRIBUTE f122 {True, False}
@ATTRIBUTE f123 {True, False}
@ATTRIBUTE f124 {True, False}
@ATTRIBUTE f125 {True, False}
@ATTRIBUTE f126 {True, False}
@ATTRIBUTE f127 {True, False}
@ATTRIBUTE f128 {True, False}
@ATTRIBUTE f129 {True, False}
@ATTRIBUTE f130 {True, False}
@ATTRIBUTE f131 {True, False}
@ATTRIBUTE f132 {True, False}
@ATTRIBUTE f133 {True, False}
@ATTRIBUTE f134 {True, False}
@ATTRIBUTE f135 {True, False}
@ATTRIBUTE f136 {True, False}
@ATTRIBUTE f137 {True, False}
@ATTRIBUTE f138 {True, False}
@ATTRIBUTE f139 {True, False}
@ATTRIBUTE f140 {True, False}
@ATTRIBUTE f141 {True, False}
@ATTRIBUTE f142 {True, False}
@ATTRIBUTE f143 {True, False}
@ATTRIBUTE f144 {True, False}
@ATTRIBUTE f145 {True, False}
@ATTRIBUTE f146 {True, False}
@ATTRIBUTE f147 {True, False}
@ATTRIBUTE f148 {True, False}
@ATTRIBUTE f149 {True, False}
@ATTRIBUTE f150 {True, False}
@ATTRIBUTE f151 {True, False}
@ATTRIBUTE f152 {True, False}
@ATTRIBUTE f153 {True, False}
@ATTRIBUTE f154 {True, False}
@ATTRIBUTE f155 {True, False}
@ATTRIBUTE f156 {True, False}
@ATTRIBUTE f157 {True, False}
@ATTRIBUTE f158 {True, False}
@ATTRIBUTE f159 {True, False}
@ATTRIBUTE f160 {True, False}
@ATTRIBUTE f161 {True, False}
@ATTRIBUTE f162 {True, False}
@ATTRIBUTE f163 {True, False}
@ATTRIBUTE f164 {True, False}
@ATTRIBUTE stance {OTHER,NONE}

@DATA
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NONE
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NONE
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,NONE
False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,OTHER
